COMMUNE_PCODE	commune	PROVINCE	REGION	area_km2	road_length_km	road_density_km_per_km2	indice_densite_routiere	Indice_transport	Indice_POI	Indice_accessibilite
MA0090055510103	Fam El Hisn	Tata	Souss-Massa	3258.340454038528	196.57925796730936	0.0603310982201569	0.83	0.0	0.22	0.46
MA0090055510105	Foum Zguid	Tata	Souss-Massa	80.12005334523208	40.60240580434952	0.5067695802622147	7.01	0.48	0.88	3.82
MA0090055510107	Tata	Tata	Souss-Massa	55.958393238479125	71.3140235756007	1.2744115663164264	17.62	0.24	1.58	9.2
MA0090055510301	Ait Ouabelli	Tata	Souss-Massa	1799.6528929137455	59.756751398801	0.0332045983056495	0.46	0.0	0.07	0.24
MA0090055510303	Kasbat Sidi Abdellah Ben M'Barek	Tata	Souss-Massa	2092.6357117233947	72.20733703992046	0.0345054500577427	0.48	0.0	0.11	0.26
MA0090055510305	Tamanarte	Tata	Souss-Massa	2051.785340249025	387.76255093080135	0.188987874766538	2.61	0.0	0.51	1.41
MA0090055510307	Tizounine	Tata	Souss-Massa	2121.816138472604	28.31045014237298	0.0133425557611001	0.18	0.0	0.04	0.1
MA0090055510501	Aguinane	Tata	Souss-Massa	686.5286551152502	54.47508283986657	0.0793485930033344	1.1	0.0	0.04	0.56
MA0090055510503	Akka Ighane	Tata	Souss-Massa	1581.9881659418777	252.36254871693995	0.1595223998194002	2.21	0.0	0.15	1.14
MA0090055510505	Allougoum	Tata	Souss-Massa	7198.2592163742	191.54665845638343	0.026610136242477	0.37	0.0	0.48	0.28
MA0090055510507	Ibn Yacoub	Tata	Souss-Massa	676.0728575941199	152.39422004145985	0.2254109425184906	3.12	0.0	0.04	1.57
MA0090055510509	Tissint	Tata	Souss-Massa	3654.32347350754	85.31414503121567	0.0233460846172242	0.32	0.0	0.66	0.29
MA0090055510511	Tlite	Tata	Souss-Massa	1461.7028318223502	102.76989070847418	0.0703083338631476	0.97	0.0	0.07	0.5
MA0090055510701	Adis	Tata	Souss-Massa	499.6760085264071	67.53919649685747	0.1351659782426558	1.87	0.0	0.04	0.94
MA0090055510703	Issafen	Tata	Souss-Massa	608.2957590244814	81.5596287404009	0.1340789041028288	1.85	0.0	0.18	0.96
MA0090055510705	Oum El Guerdane	Tata	Souss-Massa	2296.580746532421	34.84754315874657	0.0151736633738493	0.21	0.0	0.04	0.11
MA0090055510707	Tagmout	Tata	Souss-Massa	633.4041141952065	132.9507787853635	0.2098988241563424	2.9	0.0	0.11	1.47
MA0090055510709	Tigzmerte	Tata	Souss-Massa	2081.254777754708	283.2994576383725	0.136119547047479	1.88	0.0	0.11	0.96
MA0090055510711	Tizaghte	Tata	Souss-Massa	1716.5853580794867	24.59413428503391	0.0143273587702913	0.2	0.0	0.18	0.14
MA0090065810105	Tafraout	Tiznit	Souss-Massa	47.660302527188	46.14746735128343	0.9682579611188668	13.39	0.48	2.72	7.38
MA0090065810107	Tiznit	Tiznit	Souss-Massa	41.064241060262496	85.86080978564911	2.0908899706595543	28.91	0.72	4.52	15.58
MA0090065810301	Ait Issafen	Tiznit	Souss-Massa	114.6549924770953	36.32654244710171	0.3168334990241152	4.38	0.0	0.07	2.2
MA0090065810303	Anzi	Tiznit	Souss-Massa	227.02732615538253	79.15205167032437	0.3486454825096735	4.82	0.0	0.18	2.45
MA0090065810305	Arbaa Ait Ahmed	Tiznit	Souss-Massa	271.7664513192857	47.7069953231807	0.1755440934360657	2.43	0.0	0.07	1.23
MA0090065810307	Ida Ou Gougmar	Tiznit	Souss-Massa	159.5936845418732	50.65405897400037	0.3173938813393964	4.39	0.0	0.18	2.23
MA0090065810309	Sidi Ahmed Ou Moussa	Tiznit	Souss-Massa	240.67428852486933	37.11401848499157	0.1542084894588002	2.13	0.0	0.18	1.1
MA0090065810311	Tafraout El Mouloud	Tiznit	Souss-Massa	98.30622535146324	37.62582955615913	0.3827410667192206	5.29	0.0	0.04	2.65
MA0090065810313	Tighmi	Tiznit	Souss-Massa	192.1003327490544	67.18896204044098	0.3497597379397132	4.84	0.0	0.15	2.45
MA0090065810315	Tizoughrane	Tiznit	Souss-Massa	280.78864933698026	97.90999205922104	0.3486964031146331	4.82	0.0	0.4	2.49
MA0090065810317	Tnine Aday	Tiznit	Souss-Massa	79.62001826506568	50.26725663609369	0.6313394260818589	8.73	0.0	0.07	4.38
MA0090065810901	Afella Ighir	Tiznit	Souss-Massa	830.9266118541467	166.2391088642912	0.2000647307387855	2.77	0.0	0.4	1.46
MA0090065810903	Ait Ouafqa	Tiznit	Souss-Massa	337.82342612406035	87.82333613751807	0.259968164863932	3.59	0.0	0.11	1.82
MA0090065810905	Ammelne	Tiznit	Souss-Massa	335.7216259017147	77.13876174055028	0.2297700111911566	3.18	0.0	1.03	1.8
MA0090065810907	Irigh N'Tahala	Tiznit	Souss-Massa	155.40576578541723	24.929993336663767	0.1604187155519497	2.22	0.0	0.26	1.16
MA0090065810909	Tarsouat	Tiznit	Souss-Massa	330.6432283252884	132.9542483251735	0.4021078822590386	5.56	0.0	0.18	2.82
MA0090065810911	Tassrirt	Tiznit	Souss-Massa	305.6289206603577	186.514483018203	0.6102645083953774	8.44	0.0	0.11	4.24
MA0090065811101	Arbaa Rasmouka	Tiznit	Souss-Massa	393.8860620482153	107.14027432218889	0.2720082903290798	3.76	0.0	0.29	1.94
MA0090065811103	Arbaa Sahel	Tiznit	Souss-Massa	294.4796593316292	108.09926469990924	0.3670856756125655	5.07	0.0	0.48	2.63
MA0090065811105	Bounaamane	Tiznit	Souss-Massa	273.4757592640552	111.67074159189544	0.4083387203765709	5.65	0.0	0.11	2.85
MA0090065811107	El Maader El Kabir	Tiznit	Souss-Massa	386.3031302893879	185.16132133994813	0.4793161298000351	6.63	0.0	0.18	3.35
MA0090065811109	Ouijjane	Tiznit	Souss-Massa	335.8950033641052	65.7525125007927	0.1957531723969051	2.71	0.0	0.18	1.39
MA0090065811111	Reggada	Tiznit	Souss-Massa	497.7613564479312	201.0883232222201	0.4039854050889046	5.59	0.0	0.0	2.8
MA0090065811113	Sidi Bouabdelli	Tiznit	Souss-Massa	132.22339230545725	67.91823184362302	0.5136627540663985	7.1	0.0	0.04	3.56
MA0090065811115	Tnine Aglou	Tiznit	Souss-Massa	396.5567237512819	168.45072492868647	0.4247834290519754	5.87	0.0	0.51	3.04
MA0100010510101	Al Hoceima	Al Hoceima	Tanger-Tétouan-Al Hoceima	23.23993627464249	34.256951868738675	1.4740553271704555	20.38	0.48	3.12	10.96
MA0100010510103	Bni Bouayach	Al Hoceima	Tanger-Tétouan-Al Hoceima	32.37623133520873	16.039186411408405	0.4954000434870256	6.85	0.0	0.66	3.56
MA0100010510105	Imzouren	Al Hoceima	Tanger-Tétouan-Al Hoceima	21.701822304914987	37.35309684981642	1.7211963274326856	23.8	0.24	1.4	12.25
MA0100010510107	Targuist	Al Hoceima	Tanger-Tétouan-Al Hoceima	8.122988457948821	3.4575990024223127	0.4256560279903942	5.88	0.24	0.51	3.11
MA0100010510109	Ajdir	Al Hoceima	Tanger-Tétouan-Al Hoceima	22.871174397389016	18.18808429774474	0.7952405058754264	10.99	0.24	0.88	5.74
MA0100010510301	Bni Boufrah	Al Hoceima	Tanger-Tétouan-Al Hoceima	211.86936006830928	48.25534426193153	0.2277598999986285	3.15	0.0	0.7	1.72
MA0100010510303	Bni Gmil	Al Hoceima	Tanger-Tétouan-Al Hoceima	211.9213454087711	27.45738323455203	0.12956402849175	1.79	0.0	0.59	1.01
MA0100010510305	Bni Gmil Maksouline	Al Hoceima	Tanger-Tétouan-Al Hoceima	154.6546260372076	0.8761650773175639	0.0056653014511623	0.08	0.0	0.0	0.04
MA0100010510307	Senada	Al Hoceima	Tanger-Tétouan-Al Hoceima	258.98303450229577	48.95109479853199	0.1890127470805353	2.61	0.0	0.15	1.34
MA0100010510501	Ait Kamra	Al Hoceima	Tanger-Tétouan-Al Hoceima	127.13570609416604	42.32496754626099	0.3329117275276861	4.6	0.0	0.18	2.34
MA0100010510503	Ait Youssef Ou Ali	Al Hoceima	Tanger-Tétouan-Al Hoceima	94.38322864159164	31.98150686241892	0.3388473494996091	4.68	0.0	0.84	2.51
MA0100010510505	Arbaa Taourirt	Al Hoceima	Tanger-Tétouan-Al Hoceima	177.48720857476806	51.71438963488948	0.2913696713704544	4.03	0.0	0.15	2.04
MA0100010510507	Bni Abdallah	Al Hoceima	Tanger-Tétouan-Al Hoceima	188.07824363887784	49.557438880648974	0.2634937349574701	3.64	0.0	0.07	1.83
MA0100010510509	Bni Hadifa	Al Hoceima	Tanger-Tétouan-Al Hoceima	112.9368486236674	71.64335032676532	0.6343664729436368	8.77	0.0	0.11	4.41
MA0100010510511	Chakrane	Al Hoceima	Tanger-Tétouan-Al Hoceima	258.30589027726256	42.52388902363467	0.1646260910968388	2.28	0.0	0.07	1.15
MA0100010510513	Imrabten	Al Hoceima	Tanger-Tétouan-Al Hoceima	148.86042401595014	37.87980061976141	0.2544652204920675	3.52	0.0	0.07	1.77
MA0100010510515	Izemmouren	Al Hoceima	Tanger-Tétouan-Al Hoceima	117.6875879601578	19.89942391323915	0.169086853237029	2.34	0.0	0.33	1.24
MA0100010510517	Louta	Al Hoceima	Tanger-Tétouan-Al Hoceima	46.244198744297805	27.924381884463703	0.6038461610907887	8.35	0.0	0.07	4.19
MA0100010510519	Nekkour	Al Hoceima	Tanger-Tétouan-Al Hoceima	128.69341647561558	60.27037305601717	0.4683252236716942	6.47	0.0	0.18	3.27
MA0100010510521	Rouadi	Al Hoceima	Tanger-Tétouan-Al Hoceima	276.4591239259317	25.87278459597956	0.0935862930785794	1.29	0.24	0.55	0.83
MA0100010510523	Tifarouine	Al Hoceima	Tanger-Tétouan-Al Hoceima	105.56166256818577	12.578026070327397	0.1191533532564707	1.65	0.0	0.11	0.85
MA0100010510525	Zaouiat Sidi Abdelkader	Al Hoceima	Tanger-Tétouan-Al Hoceima	201.7051130238676	63.42152598071365	0.3144269623606866	4.35	0.0	0.07	2.19
MA0100010510703	Bni Ahmed Imoukzan	Al Hoceima	Tanger-Tétouan-Al Hoceima	123.79498235606243	19.482044832847983	0.1573734610407165	2.18	0.0	0.0	1.09
MA0100010510705	Bni Ammart	Al Hoceima	Tanger-Tétouan-Al Hoceima	206.71534745268863	53.95976645273025	0.2610341569586657	3.61	0.0	0.15	1.84
MA0100010510707	Bni Bchir	Al Hoceima	Tanger-Tétouan-Al Hoceima	174.33490352958034	0.6425429889488334	0.0036856818453443	0.05	0.0	0.0	0.02
MA0100010510711	Bni Bounsar	Al Hoceima	Tanger-Tétouan-Al Hoceima	160.061164438157	14.029093586041826	0.0876483289078048	1.21	0.0	0.04	0.61
MA0100010510719	Sidi Boutmim	Al Hoceima	Tanger-Tétouan-Al Hoceima	178.09084497627484	31.141578879766083	0.1748634461469074	2.42	0.0	0.15	1.24
MA0100010510721	Sidi Bouzineb	Al Hoceima	Tanger-Tétouan-Al Hoceima	143.22855735498052	49.04418592798694	0.3424190457105202	4.73	0.0	0.0	2.37
MA0100010510727	Zarkt	Al Hoceima	Tanger-Tétouan-Al Hoceima	184.0885499766757	66.72619377904051	0.3624679198543029	5.01	0.0	0.04	2.51
MA0100010510901	Abdelghaya Souahel	Al Hoceima	Tanger-Tétouan-Al Hoceima	336.9037731994646	34.47153627559413	0.1023186411604395	1.41	0.0	0.11	0.73
MA0100010510909	Bni Bouchibet	Al Hoceima	Tanger-Tétouan-Al Hoceima	135.5423399161741	57.46322623343702	0.4239503779333826	5.86	0.0	0.0	2.93
MA0100010510913	Issaguen	Al Hoceima	Tanger-Tétouan-Al Hoceima	188.35856072712733	32.25186545788097	0.171225907298176	2.37	0.24	0.55	1.37
MA0100010510915	Ketama	Al Hoceima	Tanger-Tétouan-Al Hoceima	174.9959549612199	31.60800423239095	0.1806213420155652	2.5	0.0	0.22	1.29
MA0100010510917	Moulay Ahmed Cherif	Al Hoceima	Tanger-Tétouan-Al Hoceima	143.02314725182498	77.47048599451055	0.5416639717632981	7.49	0.0	0.0	3.74
MA0100010510923	Taghzout	Al Hoceima	Tanger-Tétouan-Al Hoceima	78.31488113106144	23.57662635832932	0.3010491239701096	4.16	0.0	0.0	2.08
MA0100010510925	Tamsaout	Al Hoceima	Tanger-Tétouan-Al Hoceima	106.91317346759918	26.31795423969157	0.2461619404428905	3.4	0.0	0.0	1.7
MA0100021510101	Chefchaouen	Chefchaouen	Tanger-Tétouan-Al Hoceima	23.34629804172085	23.57023845969247	1.009592116813185	13.96	2.16	22.11	12.05
MA0100021510303	Bab Berred	Chefchaouen	Tanger-Tétouan-Al Hoceima	292.5818060034153	50.09930239641451	0.1712317764414568	2.37	0.0	0.18	1.22
MA0100021510313	Iounane	Chefchaouen	Tanger-Tétouan-Al Hoceima	228.51684947559977	23.648718936992527	0.1034878565465154	1.43	0.0	0.04	0.72
MA0100021510323	Tamorot	Chefchaouen	Tanger-Tétouan-Al Hoceima	304.188799461068	31.119021485593308	0.1023016677166514	1.41	0.0	0.15	0.74
MA0100021510501	Bab Taza	Chefchaouen	Tanger-Tétouan-Al Hoceima	344.959270360714	112.1702790188915	0.325169632060035	4.5	0.0	0.37	2.32
MA0100021510503	Bni Darkoul	Chefchaouen	Tanger-Tétouan-Al Hoceima	171.42210962323446	86.31129665645065	0.503501542748206	6.96	0.0	0.11	3.5
MA0100021510505	Bni Faghloum	Chefchaouen	Tanger-Tétouan-Al Hoceima	123.40642710458135	35.97511384104701	0.2915173438297482	4.03	0.0	0.0	2.02
MA0100021510507	Bni Salah	Chefchaouen	Tanger-Tétouan-Al Hoceima	117.91624776397964	95.36679742989664	0.8087672330006818	11.18	0.0	0.04	5.6
MA0100021510509	Derdara	Chefchaouen	Tanger-Tétouan-Al Hoceima	286.66416945668675	58.14244672173206	0.2028242554063494	2.8	0.48	0.48	1.64
MA0100021510511	Fifi	Chefchaouen	Tanger-Tétouan-Al Hoceima	162.84588316453846	13.406360018309526	0.0823254463532481	1.14	0.0	0.11	0.59
MA0100021510513	Laghdir	Chefchaouen	Tanger-Tétouan-Al Hoceima	173.7733831741229	31.569014351362725	0.1816677201923968	2.51	0.0	0.11	1.28
MA0100021510515	Tanaqoub	Chefchaouen	Tanger-Tétouan-Al Hoceima	331.7991266049955	29.334488860591943	0.0884103860089856	1.22	0.0	0.11	0.63
MA0100021510605	Bni Ahmed Cherqia	Chefchaouen	Tanger-Tétouan-Al Hoceima	131.79064637131893	24.88186807328472	0.1887984372060843	2.61	0.0	0.07	1.32
MA0100021510607	Bni Ahmed Gharbia	Chefchaouen	Tanger-Tétouan-Al Hoceima	96.83894542295758	29.812461220216907	0.3078561119186793	4.26	0.0	0.04	2.14
MA0100021510615	Mansoura	Chefchaouen	Tanger-Tétouan-Al Hoceima	141.56028757633808	0.0	0.0	0.0	0.0	0.0	0.0
MA0100021510621	Oued Malha	Chefchaouen	Tanger-Tétouan-Al Hoceima	153.85944775333562	55.24542608330741	0.3590642426578559	4.96	0.0	0.0	2.48
MA0100021510701	Bni Bouzra	Chefchaouen	Tanger-Tétouan-Al Hoceima	224.427908746026	43.08260507721227	0.1919663437490153	2.65	0.0	0.07	1.34
MA0100021510703	Bni Mansour	Chefchaouen	Tanger-Tétouan-Al Hoceima	234.68261163025852	0.0	0.0	0.0	0.0	0.0	0.0
MA0100021510705	Bni Selmane	Chefchaouen	Tanger-Tétouan-Al Hoceima	299.28277614759827	55.25566947638045	0.1846269611223127	2.55	0.0	0.04	1.28
MA0100021510707	Steha	Chefchaouen	Tanger-Tétouan-Al Hoceima	140.4835342027507	16.08179465748033	0.1144745877069872	1.58	0.0	0.11	0.81
MA0100021510709	Talambote	Chefchaouen	Tanger-Tétouan-Al Hoceima	367.2298642262524	6.715609039623973	0.01828720835048	0.25	0.24	0.92	0.38
MA0100021510711	Tassift	Chefchaouen	Tanger-Tétouan-Al Hoceima	200.16344458387383	13.023236580267982	0.0650630119167983	0.9	0.0	0.11	0.47
MA0100021510713	Tizgane	Chefchaouen	Tanger-Tétouan-Al Hoceima	129.07899092870957	20.52869321257892	0.1590397714211829	2.2	0.0	0.15	1.13
MA0100021510901	Amtar	Chefchaouen	Tanger-Tétouan-Al Hoceima	152.50924362436749	19.08826177905712	0.1251613431778062	1.73	0.0	0.07	0.88
MA0100021510909	Bni Rzine	Chefchaouen	Tanger-Tétouan-Al Hoceima	228.31771035036547	59.53400783735317	0.2607507220793127	3.6	0.0	0.04	1.81
MA0100021510911	Bni Smih	Chefchaouen	Tanger-Tétouan-Al Hoceima	195.44697256307452	42.92048105919692	0.2196016673798599	3.04	0.0	0.11	1.54
MA0100021510917	M'tioua	Chefchaouen	Tanger-Tétouan-Al Hoceima	259.86245488292707	75.9411550620835	0.2922359641999704	4.04	0.0	0.37	2.09
MA0100021510919	Ouaouzgane	Chefchaouen	Tanger-Tétouan-Al Hoceima	312.1931806097832	78.59073338787861	0.2517375082773215	3.48	0.0	0.04	1.75
MA0100032270305	Anjra	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	148.99324434320266	25.45235301042252	0.1708289065227251	2.36	0.72	0.15	1.43
MA0100032270311	Jouamaa	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	145.44177135743183	71.66017471974385	0.4927069716693335	6.81	10.58	0.22	6.62
MA0100032270313	Ksar El Majaz	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	128.9815631694754	54.432040813617775	0.4220141195071171	5.83	6.73	1.14	5.16
MA0100032270321	Taghramt	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	199.3357491371777	48.4322144600336	0.2429680309210558	3.36	0.0	0.04	1.69
MA0100032270501	Al Bahraoyine	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	66.5824799432613	24.83298209912946	0.3729657129066242	5.16	8.17	0.18	5.07
MA0100032270505	Ksar Sghir	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	132.51038582022088	99.6881076413662	0.7523041082728018	10.4	13.22	0.33	9.23
MA0100032270509	Malloussa	Fahs-Anjra	Tanger-Tétouan-Al Hoceima	187.4602179407572	121.18349361975872	0.6464491237178449	8.94	10.82	0.44	7.8
MA0100043310101	Ksar El Kebir	Larache	Tanger-Tétouan-Al Hoceima	29.20225829062713	26.6771258859538	0.9135295503675545	12.63	0.72	3.71	7.27
MA0100043310103	Larache	Larache	Tanger-Tétouan-Al Hoceima	109.50061674007044	141.0678395537144	1.2882835161429034	17.81	0.96	6.72	10.54
MA0100043310701	Bou Jedyane	Larache	Tanger-Tétouan-Al Hoceima	285.78387831421816	61.36667056553383	0.2147310440586205	2.97	0.0	0.11	1.51
MA0100043310703	Ksar Bjir	Larache	Tanger-Tétouan-Al Hoceima	129.31650676559013	14.51356926479263	0.1122329208219422	1.55	0.0	0.04	0.78
MA0100043310705	Laouamra	Larache	Tanger-Tétouan-Al Hoceima	303.86737646570674	167.4935250874619	0.5512060130823704	7.62	0.0	0.15	3.84
MA0100043310711	Souk L'Qolla	Larache	Tanger-Tétouan-Al Hoceima	458.7207229827562	92.04973289308155	0.2006661750411955	2.77	0.0	0.0	1.38
MA0100043310715	Tatoft	Larache	Tanger-Tétouan-Al Hoceima	215.98859597791645	27.52273281800632	0.1274267870180533	1.76	0.0	0.11	0.9
MA0100043310717	Zouada	Larache	Tanger-Tétouan-Al Hoceima	192.83912086600955	48.70033244547977	0.2525438418655633	3.49	0.0	0.26	1.8
MA0100043310901	Ayacha	Larache	Tanger-Tétouan-Al Hoceima	278.7162044963525	86.48896610813279	0.3103119399333836	4.29	0.0	0.11	2.17
MA0100043310903	Bni Arouss	Larache	Tanger-Tétouan-Al Hoceima	283.35357542423725	89.62082984102946	0.3162862148707637	4.37	0.0	0.11	2.21
MA0100043310905	Bni Garfett	Larache	Tanger-Tétouan-Al Hoceima	351.90135475069457	27.03547486276598	0.0768268564408322	1.06	0.0	0.11	0.55
MA0100043310913	Tazroute	Larache	Tanger-Tétouan-Al Hoceima	238.0972752099248	78.23236874765418	0.3285731375072584	4.54	0.0	0.04	2.28
MA0100043310915	Zaaroura	Larache	Tanger-Tétouan-Al Hoceima	314.8036739420528	54.83182785995564	0.1741778524161975	2.41	0.0	0.22	1.25
MA0100043311103	Oulad Ouchih	Larache	Tanger-Tétouan-Al Hoceima	94.70386259540412	19.93040698829702	0.2104497793658547	2.91	0.0	0.07	1.47
MA0100043311107	Rissana Chamalia	Larache	Tanger-Tétouan-Al Hoceima	158.45343683949022	25.94123509155436	0.1637151936176193	2.26	0.48	0.18	1.31
MA0100043311109	Rissana Janoubia	Larache	Tanger-Tétouan-Al Hoceima	155.55223778424693	18.698907358667643	0.120209825490285	1.66	0.0	0.0	0.83
MA0100043311111	Sahel	Larache	Tanger-Tétouan-Al Hoceima	257.2367376077078	88.79014241707111	0.3451689803051312	4.77	0.48	0.29	2.59
MA0100043311112	Souaken	Larache	Tanger-Tétouan-Al Hoceima	110.15387487321348	43.552984343372046	0.3953831346695819	5.47	0.48	0.0	2.88
MA0100043311113	Souk Tolba	Larache	Tanger-Tétouan-Al Hoceima	132.71186130103322	32.532550067685705	0.2451367176132916	3.39	0.0	0.0	1.7
MA0100050000000	Sebta	Mdiq - Fnidq	Tanger-Tétouan-Al Hoceima	30.55369852734921	66.94649813354998	2.191109468257169	30.29	34.86	0.0	25.6
MA0100055730101	Fnideq	Mdiq - Fnidq	Tanger-Tétouan-Al Hoceima	48.00033744810472	57.20199815741586	1.1916999170945302	16.47	3.12	1.91	9.55
MA0100055730103	Martil	Mdiq - Fnidq	Tanger-Tétouan-Al Hoceima	48.46272096976085	71.37980880371876	1.4728807498913945	20.36	8.17	3.71	13.37
MA0100055730105	M'Diq	Mdiq - Fnidq	Tanger-Tétouan-Al Hoceima	87.10773200448251	79.97612197444212	0.9181288518719164	12.69	7.21	2.35	8.98
MA0100055730303	Allyene	Mdiq - Fnidq	Tanger-Tétouan-Al Hoceima	142.73957414135964	4.329089440385483	0.030328585932996	0.42	0.0	0.11	0.23
MA0100055730305	Belyounech	Mdiq - Fnidq	Tanger-Tétouan-Al Hoceima	46.96898664628092	25.444535589863417	0.5417305632221503	7.49	0.0	0.33	3.81
MA0100065110101	Assilah	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	49.603740860956265	70.41143610435768	1.4194783474441424	19.62	6.73	4.81	12.79
MA0100065110103	Bni Makada	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	48.73507710153258	91.12085939007936	1.8697181744525009	25.85	39.9	10.98	27.09
MA0100065110105	Charf-Mghogha	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	79.28675000064102	95.26411408868996	1.2015136714258028	16.61	40.38	9.4	22.3
MA0100065110106	Charf-Souani	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	7.717440768402299	45.025526735531166	5.834256210929438	80.66	18.03	6.46	47.03
MA0100065110107	Tanger-Médina	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	114.5784546024498	146.70816454926458	1.2804166809396629	17.7	65.38	28.68	34.2
MA0100065110109	Gueznaia	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	102.67574784785212	96.94981359424536	0.9442328458898434	13.05	33.17	2.5	16.98
MA0100065110301	Al Manzla	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	136.9086521783106	36.16414417621908	0.2641479818902804	3.65	7.69	0.15	4.16
MA0100065110303	Aquouass Briech	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	92.209210616943	73.18335494041575	0.7936664293162127	10.97	6.73	0.22	7.55
MA0100065110305	Sebt Azzinate	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	98.38795826212431	27.478992549297686	0.2792922328572811	3.86	8.65	0.11	4.55
MA0100065110307	Dar Chaoui	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	146.29965423188517	19.074227016393515	0.1303777997052599	1.8	9.13	0.15	3.67
MA0100065110311	Sahel Chamali	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	125.45960547755544	48.10367547314685	0.3834196296891157	5.3	2.64	0.37	3.52
MA0100065110313	Sidi Lyamani	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	116.7513838284513	36.96723901080932	0.3166321271628536	4.38	7.93	0.33	4.64
MA0100065110315	Had Al Gharbia	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	206.4883595539669	72.41100737246923	0.3506783991547194	4.85	3.85	0.15	3.61
MA0100065110317	Laaouama	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	79.29016225258388	58.66040431261769	0.73981945106571	10.23	16.83	0.15	10.19
MA0100065118105	Hjar Ennhal	Tanger -Assilah	Tanger-Tétouan-Al Hoceima	156.88004101122442	82.37322142810548	0.5250713914730036	7.26	19.71	0.22	9.59
MA0100074050109	Ouezzane	Ouezzane	Tanger-Tétouan-Al Hoceima	33.51831812148533	25.32215514550038	0.75547212881391	10.44	0.0	3.45	5.91
MA0100074050701	Bni Quolla	Ouezzane	Tanger-Tétouan-Al Hoceima	283.8746433515978	55.95234310768692	0.1971022929243673	2.72	0.0	0.26	1.41
MA0100074050703	Lamjaara	Ouezzane	Tanger-Tétouan-Al Hoceima	141.81513997486957	54.78529289903413	0.3863148385196558	5.34	0.0	0.04	2.68
MA0100074050705	Masmouda	Ouezzane	Tanger-Tétouan-Al Hoceima	222.07095251755	77.15767412739764	0.3474460448459597	4.8	0.0	0.04	2.41
MA0100074050707	Mzefroune	Ouezzane	Tanger-Tétouan-Al Hoceima	136.25742281394122	46.80371569398871	0.3434947963011082	4.75	0.0	0.0	2.38
